accident_id,city,state,latitude,longitude,date,time,hour,day_of_week,is_weekend,road_type,lanes,traffic_signal,weather,visibility,temperature,traffic_density,cause,accident_severity,vehicles_involved,casualties,is_peak_hour,festival,risk_score
15713,Bangalore,Karnataka,12.984298,77.738028,2023-04-19,4:00,4,Wednesday,0,highway,2,0,rain,low,26,low,weather,minor,1,1,0,None,0.45
15716,Bangalore,Karnataka,12.994406,77.64124,2022-12-08,20:00,20,Thursday,0,rural,4,0,clear,high,20,medium,drunk driving,minor,2,2,0,None,0.1
15729,Bangalore,Karnataka,13.016701,77.753159,2022-03-15,17:00,17,Tuesday,0,highway,2,0,rain,low,35,high,weather,minor,2,2,1,None,0.8
15730,Bangalore,Karnataka,12.874604,77.497122,2023-06-04,22:00,22,Sunday,1,rural,5,0,clear,high,25,medium,poor road,minor,2,0,0,None,0.1
15744,Bangalore,Karnataka,13.197614,77.582843,2024-02-19,9:00,9,Monday,0,rural,2,0,rain,low,17,medium,distraction,minor,2,1,1,None,0.6
15745,Bangalore,Karnataka,12.926125,77.704194,2024-08-18,2:00,2,Sunday,1,highway,3,1,fog,low,18,medium,poor road,major,1,1,0,None,0.45
15749,Bangalore,Karnataka,13.16262,77.582568,2023-05-10,15:00,15,Wednesday,0,rural,1,0,fog,low,34,medium,distraction,major,4,1,0,None,0.45
15759,Bangalore,Karnataka,12.864556,77.448408,2022-07-08,10:00,10,Friday,0,highway,2,1,fog,low,37,low,drunk driving,major,1,1,1,None,0.6
15770,Bangalore,Karnataka,12.931253,77.427881,2024-08-26,20:00,20,Monday,0,rural,2,1,rain,low,32,high,drunk driving,major,4,4,0,None,0.65
15772,Bangalore,Karnataka,12.949317,77.423045,2024-08-16,18:00,18,Friday,0,urban,4,1,rain,low,17,high,overspeeding,minor,1,0,1,None,0.8
15775,Bangalore,Karnataka,13.012276,77.656942,2023-02-18,1:00,1,Saturday,1,urban,2,1,fog,low,26,low,drunk driving,minor,3,2,0,None,0.45
15795,Bangalore,Karnataka,13.157322,77.594646,2024-08-12,19:00,19,Monday,0,urban,1,0,fog,low,22,medium,weather,major,5,3,1,None,0.6
15805,Bangalore,Karnataka,12.931037,77.44633,2025-04-08,5:00,5,Tuesday,0,highway,4,0,rain,medium,30,high,weather,minor,4,0,0,None,0.45
15825,Bangalore,Karnataka,12.806266,77.742331,2023-10-01,18:00,18,Sunday,1,rural,2,0,clear,high,31,medium,distraction,fatal,3,3,1,None,0.45
15830,Bangalore,Karnataka,12.934767,77.680003,2023-02-17,1:00,1,Friday,0,highway,3,1,fog,low,36,low,weather,fatal,1,1,0,None,0.65
15831,Bangalore,Karnataka,13.035224,77.618716,2023-10-10,13:00,13,Tuesday,0,rural,6,1,clear,high,33,high,drunk driving,minor,5,4,0,None,0.3
15838,Bangalore,Karnataka,13.085545,77.497717,2023-12-19,3:00,3,Tuesday,0,urban,6,0,rain,medium,22,low,poor road,major,2,2,0,None,0.25
15840,Bangalore,Karnataka,13.091125,77.678471,2023-05-10,3:00,3,Wednesday,0,rural,6,1,rain,low,30,medium,weather,major,4,1,0,None,0.45
15850,Bangalore,Karnataka,13.097543,77.634638,2022-02-09,4:00,4,Wednesday,0,rural,2,1,rain,medium,26,high,drunk driving,fatal,4,4,0,None,0.65
15856,Bangalore,Karnataka,12.800763,77.485031,2024-04-04,9:00,9,Thursday,0,highway,5,0,clear,high,25,high,overspeeding,minor,4,4,1,None,0.45
15866,Bangalore,Karnataka,13.039552,77.462638,2025-03-04,5:00,5,Tuesday,0,urban,6,0,clear,high,17,medium,poor road,minor,5,2,0,None,0.1
15881,Bangalore,Karnataka,12.997472,77.699058,2022-01-06,18:00,18,Thursday,0,urban,3,1,fog,low,32,high,poor road,minor,1,0,1,None,0.8
15894,Bangalore,Karnataka,12.840874,77.644349,2022-02-02,5:00,5,Wednesday,0,rural,4,0,clear,high,25,low,weather,major,5,4,0,None,0.1
15895,Bangalore,Karnataka,12.862752,77.745394,2023-04-20,17:00,17,Thursday,0,urban,6,0,rain,medium,33,medium,drunk driving,minor,1,0,1,None,0.4
15899,Bangalore,Karnataka,13.04257,77.629403,2022-05-27,17:00,17,Friday,0,urban,1,1,fog,low,15,high,distraction,minor,1,0,1,None,0.8
15902,Bangalore,Karnataka,12.885831,77.703557,2025-03-31,14:00,14,Monday,0,rural,4,1,fog,low,37,medium,drunk driving,minor,1,1,0,None,0.45
15907,Bangalore,Karnataka,12.875135,77.618585,2024-01-07,21:00,21,Sunday,1,urban,3,0,fog,low,22,medium,overspeeding,minor,1,1,0,None,0.45
15911,Bangalore,Karnataka,13.006424,77.535833,2022-09-15,23:00,23,Thursday,0,urban,3,0,fog,low,39,medium,drunk driving,fatal,3,3,0,None,0.65
15912,Bangalore,Karnataka,13.066312,77.511718,2024-06-21,5:00,5,Friday,0,rural,6,1,rain,medium,32,high,drunk driving,minor,3,3,0,None,0.45
15924,Bangalore,Karnataka,12.926127,77.499684,2025-03-06,20:00,20,Thursday,0,urban,5,1,rain,low,33,medium,overspeeding,minor,4,0,0,None,0.45
15926,Bangalore,Karnataka,13.114554,77.493729,2024-12-04,2:00,2,Wednesday,0,rural,5,1,clear,high,30,medium,drunk driving,minor,4,1,0,None,0.1
15936,Bangalore,Karnataka,13.13356,77.405608,2024-02-12,21:00,21,Monday,0,highway,3,1,clear,high,40,medium,drunk driving,minor,3,1,0,None,0.1
15945,Bangalore,Karnataka,13.102436,77.706009,2024-08-13,18:00,18,Tuesday,0,rural,4,1,fog,low,33,high,poor road,major,1,0,1,None,0.8
15963,Bangalore,Karnataka,12.877315,77.595906,2023-07-23,11:00,11,Sunday,1,highway,2,0,clear,high,30,low,weather,minor,1,0,0,None,0.1
15967,Bangalore,Karnataka,13.178538,77.537564,2022-04-10,1:00,1,Sunday,1,urban,2,1,clear,high,39,medium,distraction,major,1,1,0,None,0.1
15982,Bangalore,Karnataka,13.102567,77.483362,2023-05-22,19:00,19,Monday,0,urban,3,0,fog,low,16,high,overspeeding,major,2,1,1,None,0.8
15984,Bangalore,Karnataka,13.0967,77.429851,2023-10-21,6:00,6,Saturday,1,urban,5,0,clear,high,18,low,weather,minor,3,2,0,None,0.1
15994,Bangalore,Karnataka,13.07832,77.584727,2023-08-22,3:00,3,Tuesday,0,highway,4,0,rain,low,21,low,drunk driving,minor,3,0,0,None,0.45
16018,Bangalore,Karnataka,12.994558,77.610154,2024-01-11,21:00,21,Thursday,0,urban,1,0,rain,low,33,medium,weather,minor,2,1,0,None,0.45
16021,Bangalore,Karnataka,13.185951,77.732742,2024-07-16,10:00,10,Tuesday,0,highway,5,1,clear,high,32,high,overspeeding,minor,2,2,1,None,0.45
16024,Bangalore,Karnataka,13.120083,77.609988,2022-07-10,23:00,23,Sunday,1,rural,1,1,fog,low,30,low,poor road,major,2,1,0,None,0.45
16037,Bangalore,Karnataka,13.119088,77.77565,2022-08-31,10:00,10,Wednesday,0,urban,1,0,clear,high,24,high,poor road,major,1,1,1,None,0.45
16040,Bangalore,Karnataka,13.195403,77.427718,2023-03-07,22:00,22,Tuesday,0,rural,3,0,fog,low,30,medium,drunk driving,major,1,0,0,None,0.45
16043,Bangalore,Karnataka,12.817379,77.575501,2024-02-05,1:00,1,Monday,0,highway,5,0,fog,low,15,low,weather,minor,5,5,0,None,0.45
16052,Bangalore,Karnataka,12.918233,77.492038,2025-03-07,1:00,1,Friday,0,rural,4,1,clear,high,40,low,poor road,minor,3,2,0,None,0.1
16055,Bangalore,Karnataka,12.838143,77.780377,2025-01-11,13:00,13,Saturday,1,highway,3,1,rain,medium,16,high,poor road,major,4,0,0,None,0.45
16063,Bangalore,Karnataka,12.814456,77.450342,2022-03-30,20:00,20,Wednesday,0,urban,4,1,clear,high,20,low,poor road,minor,1,1,0,None,0.1
16073,Bangalore,Karnataka,13.118955,77.722219,2025-01-14,12:00,12,Tuesday,0,highway,5,0,clear,high,19,medium,distraction,minor,4,1,0,None,0.1
16087,Bangalore,Karnataka,13.065345,77.412957,2023-09-20,18:00,18,Wednesday,0,rural,3,0,fog,low,23,medium,weather,minor,3,0,1,None,0.6
16089,Bangalore,Karnataka,12.873482,77.425791,2023-09-16,10:00,10,Saturday,1,rural,3,1,rain,low,38,high,overspeeding,major,5,1,1,None,0.8
16098,Bangalore,Karnataka,12.924966,77.631552,2024-07-19,4:00,4,Friday,0,urban,1,1,fog,low,15,high,distraction,minor,4,3,0,None,0.65
16102,Bangalore,Karnataka,13.161628,77.649715,2024-11-12,20:00,20,Tuesday,0,urban,1,0,clear,high,24,high,overspeeding,minor,2,1,0,None,0.3
16107,Bangalore,Karnataka,13.044806,77.644094,2024-05-11,20:00,20,Saturday,1,rural,1,1,clear,high,18,low,weather,minor,5,3,0,None,0.1
16134,Bangalore,Karnataka,13.060719,77.56656,2023-10-11,19:00,19,Wednesday,0,highway,2,1,fog,low,19,low,drunk driving,minor,5,2,1,None,0.6
16135,Bangalore,Karnataka,12.884432,77.738963,2023-06-05,17:00,17,Monday,0,rural,6,0,fog,low,29,high,poor road,fatal,2,2,1,None,1.0
16136,Bangalore,Karnataka,12.914725,77.719735,2024-11-29,5:00,5,Friday,0,highway,2,1,rain,medium,22,low,distraction,minor,2,2,0,None,0.25
16140,Bangalore,Karnataka,12.891354,77.508901,2025-02-20,20:00,20,Thursday,0,urban,3,0,fog,low,30,high,drunk driving,minor,4,0,0,None,0.65
16149,Bangalore,Karnataka,13.199086,77.724796,2024-12-05,19:00,19,Thursday,0,urban,4,0,fog,low,34,high,poor road,minor,5,3,1,None,0.8
16157,Bangalore,Karnataka,12.803762,77.503709,2024-09-25,0:00,0,Wednesday,0,urban,3,1,clear,high,30,low,weather,major,1,1,0,None,0.1
16181,Bangalore,Karnataka,12.980454,77.77819,2024-06-18,3:00,3,Tuesday,0,urban,1,1,rain,low,19,low,weather,minor,3,1,0,None,0.45
16197,Bangalore,Karnataka,12.881638,77.556382,2024-09-18,1:00,1,Wednesday,0,urban,4,0,clear,high,22,low,poor road,minor,5,1,0,None,0.1
16219,Bangalore,Karnataka,12.878876,77.618381,2024-07-29,4:00,4,Monday,0,highway,2,1,fog,low,40,low,drunk driving,major,5,3,0,None,0.45
16232,Bangalore,Karnataka,13.10937,77.437195,2022-06-14,17:00,17,Tuesday,0,highway,5,1,clear,high,31,high,distraction,minor,5,5,1,None,0.45
16236,Bangalore,Karnataka,12.90326,77.77663,2023-12-06,18:00,18,Wednesday,0,rural,5,1,clear,high,27,high,poor road,fatal,5,5,1,None,0.65
16239,Bangalore,Karnataka,13.001906,77.615218,2024-06-15,10:00,10,Saturday,1,urban,1,1,fog,low,23,high,weather,minor,4,3,1,None,0.8
16242,Bangalore,Karnataka,12.840055,77.784691,2023-10-25,21:00,21,Wednesday,0,highway,2,1,clear,high,15,medium,weather,minor,2,1,0,None,0.1
16262,Bangalore,Karnataka,12.876947,77.73997,2024-03-15,23:00,23,Friday,0,highway,5,1,rain,medium,37,high,weather,major,4,0,0,None,0.45
16264,Bangalore,Karnataka,13.006586,77.443951,2023-03-06,19:00,19,Monday,0,urban,3,0,rain,medium,22,low,drunk driving,fatal,4,4,1,None,0.6
16267,Bangalore,Karnataka,12.847083,77.404548,2023-09-16,1:00,1,Saturday,1,rural,6,0,rain,medium,40,low,overspeeding,major,5,2,0,None,0.25
16268,Bangalore,Karnataka,12.948717,77.600239,2024-09-12,14:00,14,Thursday,0,urban,6,0,clear,high,34,high,distraction,major,4,3,0,None,0.3
16275,Bangalore,Karnataka,13.046766,77.741777,2023-05-20,23:00,23,Saturday,1,urban,4,0,rain,medium,22,low,distraction,major,2,1,0,None,0.25
16283,Bangalore,Karnataka,12.98285,77.417873,2022-06-12,23:00,23,Sunday,1,rural,5,1,fog,low,17,medium,distraction,minor,5,0,0,None,0.45
16284,Bangalore,Karnataka,13.029033,77.702615,2024-06-09,15:00,15,Sunday,1,rural,3,0,clear,high,17,low,distraction,major,1,0,0,None,0.1
16288,Bangalore,Karnataka,13.07731,77.715286,2024-07-13,21:00,21,Saturday,1,highway,6,0,clear,high,27,low,weather,major,1,0,0,None,0.1
16306,Bangalore,Karnataka,12.900211,77.402415,2022-12-31,3:00,3,Saturday,1,rural,4,1,clear,high,33,low,distraction,major,2,2,0,None,0.1
16319,Bangalore,Karnataka,12.813109,77.449978,2025-01-26,7:00,7,Sunday,1,urban,1,1,clear,high,29,medium,overspeeding,minor,3,2,0,None,0.1
16333,Bangalore,Karnataka,13.137273,77.69787,2023-03-04,3:00,3,Saturday,1,urban,3,0,fog,low,31,medium,overspeeding,minor,3,2,0,None,0.45
16341,Bangalore,Karnataka,12.898424,77.698383,2024-12-24,17:00,17,Tuesday,0,highway,2,0,rain,medium,18,high,drunk driving,minor,5,4,1,None,0.6
16346,Bangalore,Karnataka,12.978061,77.624549,2022-09-20,10:00,10,Tuesday,0,rural,4,0,rain,low,27,medium,distraction,minor,2,1,1,None,0.6
16353,Bangalore,Karnataka,12.937541,77.462375,2024-11-10,19:00,19,Sunday,1,rural,2,1,fog,low,20,high,poor road,minor,2,1,1,None,0.8
16362,Bangalore,Karnataka,13.188442,77.708924,2022-10-17,4:00,4,Monday,0,urban,6,0,fog,low,24,low,overspeeding,fatal,1,1,0,None,0.65
16378,Bangalore,Karnataka,13.001955,77.607457,2024-12-06,9:00,9,Friday,0,highway,2,0,clear,high,32,high,overspeeding,minor,3,2,1,None,0.45
16400,Bangalore,Karnataka,12.944214,77.765022,2022-09-25,5:00,5,Sunday,1,rural,2,0,rain,medium,21,high,distraction,major,2,2,0,None,0.45
16404,Bangalore,Karnataka,12.849775,77.517099,2024-12-21,20:00,20,Saturday,1,highway,6,1,fog,low,19,low,weather,minor,2,1,0,None,0.45
16409,Bangalore,Karnataka,12.922605,77.754963,2023-10-06,11:00,11,Friday,0,highway,4,1,rain,medium,34,low,drunk driving,fatal,5,5,0,None,0.45
16412,Bangalore,Karnataka,13.156061,77.421061,2022-10-02,15:00,15,Sunday,1,highway,2,1,clear,high,21,low,poor road,minor,4,0,0,None,0.1
16414,Bangalore,Karnataka,12.835299,77.622878,2024-05-27,4:00,4,Monday,0,rural,4,0,rain,low,33,low,overspeeding,major,1,0,0,None,0.45
16418,Bangalore,Karnataka,12.977625,77.792019,2023-03-13,13:00,13,Monday,0,highway,5,0,rain,medium,32,low,weather,minor,2,1,0,None,0.25
16424,Bangalore,Karnataka,13.106702,77.654709,2022-06-18,1:00,1,Saturday,1,urban,5,0,clear,high,25,medium,distraction,major,4,3,0,None,0.1
16427,Bangalore,Karnataka,13.042701,77.701276,2022-10-07,0:00,0,Friday,0,highway,3,1,clear,high,38,medium,overspeeding,fatal,5,5,0,None,0.3
16428,Bangalore,Karnataka,13.110402,77.661291,2025-02-14,21:00,21,Friday,0,urban,6,1,fog,low,33,medium,overspeeding,minor,5,2,0,None,0.45
16432,Bangalore,Karnataka,13.076163,77.626307,2024-07-09,0:00,0,Tuesday,0,urban,4,1,clear,high,35,low,overspeeding,minor,3,3,0,None,0.1
16441,Bangalore,Karnataka,13.087387,77.533585,2022-03-19,5:00,5,Saturday,1,highway,1,1,rain,medium,31,medium,drunk driving,minor,5,5,0,None,0.25
16443,Bangalore,Karnataka,12.909978,77.665144,2022-07-27,11:00,11,Wednesday,0,urban,3,1,fog,low,15,high,overspeeding,minor,3,1,0,None,0.65
16459,Bangalore,Karnataka,13.015816,77.782712,2023-03-12,0:00,0,Sunday,1,highway,1,0,fog,low,24,high,distraction,fatal,4,4,0,None,0.85
16461,Bangalore,Karnataka,12.948173,77.64228,2022-12-10,0:00,0,Saturday,1,urban,1,0,fog,low,16,low,overspeeding,major,3,1,0,None,0.45
16471,Bangalore,Karnataka,13.123161,77.742956,2023-03-11,7:00,7,Saturday,1,urban,3,1,clear,high,18,medium,overspeeding,major,2,1,0,None,0.1
16479,Bangalore,Karnataka,12.827567,77.515547,2024-06-10,20:00,20,Monday,0,rural,1,1,rain,medium,16,high,distraction,minor,1,1,0,None,0.45
16489,Bangalore,Karnataka,12.824271,77.576659,2023-12-02,21:00,21,Saturday,1,highway,1,0,fog,low,34,low,weather,minor,4,2,0,None,0.45
16516,Bangalore,Karnataka,13.027762,77.406109,2023-05-24,19:00,19,Wednesday,0,highway,6,0,fog,low,23,high,drunk driving,minor,4,2,1,None,0.8
16535,Bangalore,Karnataka,12.993974,77.634936,2023-02-08,23:00,23,Wednesday,0,highway,1,0,clear,high,37,high,weather,fatal,2,2,0,None,0.5
16542,Bangalore,Karnataka,12.887445,77.697749,2023-04-21,9:00,9,Friday,0,rural,2,0,rain,medium,31,medium,distraction,fatal,4,4,1,None,0.6
16544,Bangalore,Karnataka,12.946687,77.730415,2022-03-05,19:00,19,Saturday,1,urban,3,1,rain,low,34,medium,poor road,minor,2,1,1,None,0.6
16569,Bangalore,Karnataka,13.033004,77.782601,2024-03-23,3:00,3,Saturday,1,rural,3,0,clear,high,18,medium,distraction,major,4,2,0,None,0.1
16576,Bangalore,Karnataka,13.107504,77.582679,2024-03-22,1:00,1,Friday,0,highway,3,1,clear,high,18,low,overspeeding,minor,5,2,0,None,0.1
16577,Bangalore,Karnataka,13.189363,77.762133,2025-01-23,5:00,5,Thursday,0,rural,2,0,fog,low,33,low,weather,major,2,2,0,None,0.45
16593,Bangalore,Karnataka,12.82269,77.724561,2024-05-22,12:00,12,Wednesday,0,rural,5,1,fog,low,33,medium,distraction,minor,1,1,0,None,0.45
16596,Bangalore,Karnataka,12.834267,77.780637,2024-03-01,10:00,10,Friday,0,urban,1,1,clear,high,26,high,poor road,major,1,1,1,None,0.45
16598,Bangalore,Karnataka,13.193837,77.752179,2023-01-28,11:00,11,Saturday,1,urban,1,1,fog,low,16,high,distraction,minor,3,1,0,None,0.65
16631,Bangalore,Karnataka,13.088029,77.759237,2022-10-10,12:00,12,Monday,0,rural,6,1,clear,high,21,medium,overspeeding,minor,3,0,0,None,0.1
16638,Bangalore,Karnataka,13.072572,77.424287,2024-02-17,20:00,20,Saturday,1,highway,4,1,fog,low,21,medium,poor road,fatal,2,2,0,None,0.65
16639,Bangalore,Karnataka,13.139932,77.602975,2022-03-18,19:00,19,Friday,0,urban,6,0,fog,low,28,high,drunk driving,minor,1,1,1,None,0.8
16647,Bangalore,Karnataka,13.112416,77.568281,2022-12-09,10:00,10,Friday,0,urban,4,0,clear,high,16,high,poor road,minor,2,0,1,None,0.45
16650,Bangalore,Karnataka,13.123421,77.684279,2022-07-17,1:00,1,Sunday,1,highway,2,0,fog,low,30,medium,distraction,major,1,1,0,None,0.45
16654,Bangalore,Karnataka,13.020501,77.71688,2023-03-22,1:00,1,Wednesday,0,rural,6,1,fog,low,36,low,weather,minor,2,1,0,None,0.45
16666,Bangalore,Karnataka,12.852752,77.525976,2022-03-26,13:00,13,Saturday,1,highway,3,1,rain,medium,17,medium,drunk driving,major,2,2,0,None,0.25
16680,Bangalore,Karnataka,12.817958,77.667285,2023-01-04,10:00,10,Wednesday,0,highway,3,0,fog,low,35,high,poor road,minor,2,2,1,None,0.8
16711,Bangalore,Karnataka,13.192925,77.453029,2022-06-25,0:00,0,Saturday,1,rural,4,0,fog,low,28,high,distraction,major,3,2,0,None,0.65
16725,Bangalore,Karnataka,12.823071,77.421894,2024-12-02,0:00,0,Monday,0,urban,1,0,rain,medium,37,low,drunk driving,minor,5,1,0,None,0.25
16736,Bangalore,Karnataka,13.062839,77.79368,2023-08-29,21:00,21,Tuesday,0,rural,1,1,fog,low,15,medium,distraction,fatal,2,2,0,None,0.65
16759,Bangalore,Karnataka,13.152227,77.558658,2023-10-03,17:00,17,Tuesday,0,highway,6,1,fog,low,32,medium,weather,minor,5,5,1,None,0.6
16770,Bangalore,Karnataka,12.80906,77.738692,2022-05-12,5:00,5,Thursday,0,urban,6,0,fog,low,32,medium,weather,major,2,2,0,None,0.45
16778,Bangalore,Karnataka,12.812701,77.598717,2024-03-30,15:00,15,Saturday,1,highway,1,1,rain,medium,18,high,drunk driving,minor,1,0,0,None,0.45
16781,Bangalore,Karnataka,12.887786,77.626337,2024-04-26,16:00,16,Friday,0,urban,6,1,rain,low,26,medium,overspeeding,major,2,1,0,None,0.45
16782,Bangalore,Karnataka,13.047509,77.41642,2024-02-23,3:00,3,Friday,0,rural,5,0,clear,high,39,medium,weather,minor,2,2,0,None,0.1
16786,Bangalore,Karnataka,12.962501,77.798745,2022-04-03,20:00,20,Sunday,1,rural,3,1,rain,low,28,medium,distraction,major,4,3,0,None,0.45
16787,Bangalore,Karnataka,12.859098,77.469139,2024-07-13,22:00,22,Saturday,1,urban,3,1,rain,medium,38,high,overspeeding,fatal,2,2,0,None,0.65
16798,Bangalore,Karnataka,12.8839,77.797884,2024-08-21,17:00,17,Wednesday,0,highway,1,0,fog,low,22,medium,poor road,minor,5,1,1,None,0.6
16800,Bangalore,Karnataka,13.044104,77.685947,2024-06-07,14:00,14,Friday,0,urban,3,1,clear,high,19,high,overspeeding,fatal,5,5,0,None,0.5
16809,Bangalore,Karnataka,12.89034,77.775542,2024-03-29,1:00,1,Friday,0,highway,6,1,rain,low,27,medium,poor road,major,1,0,0,None,0.45
16810,Bangalore,Karnataka,13.053471,77.774545,2022-01-22,2:00,2,Saturday,1,highway,4,0,clear,high,30,low,distraction,fatal,2,2,0,None,0.3
16816,Bangalore,Karnataka,13.172361,77.732427,2025-02-25,19:00,19,Tuesday,0,rural,2,1,rain,medium,17,high,distraction,major,3,3,1,None,0.6
16817,Bangalore,Karnataka,12.800444,77.715121,2025-03-24,9:00,9,Monday,0,rural,3,1,rain,medium,33,high,overspeeding,major,2,1,1,None,0.6
16829,Bangalore,Karnataka,12.866733,77.656255,2022-04-03,0:00,0,Sunday,1,highway,4,0,rain,low,29,low,poor road,major,5,5,0,None,0.45
16836,Bangalore,Karnataka,12.888266,77.53879,2022-12-29,8:00,8,Thursday,0,rural,3,1,fog,low,23,medium,distraction,fatal,1,1,1,None,0.8
16851,Bangalore,Karnataka,12.883132,77.425751,2024-03-19,8:00,8,Tuesday,0,rural,3,0,fog,low,17,high,drunk driving,fatal,5,5,1,None,1.0
16861,Bangalore,Karnataka,12.925801,77.713155,2024-04-30,7:00,7,Tuesday,0,highway,5,1,fog,low,21,high,weather,minor,4,4,0,None,0.65
16867,Bangalore,Karnataka,12.94006,77.404952,2024-05-24,18:00,18,Friday,0,rural,5,1,clear,high,29,high,drunk driving,minor,1,1,1,None,0.45
16907,Bangalore,Karnataka,13.149633,77.650165,2024-01-09,3:00,3,Tuesday,0,rural,5,0,clear,high,35,low,overspeeding,minor,4,4,0,None,0.1
16908,Bangalore,Karnataka,12.99884,77.719146,2022-04-13,19:00,19,Wednesday,0,urban,6,1,fog,low,27,low,weather,fatal,5,5,1,None,0.8
16919,Bangalore,Karnataka,13.04379,77.708868,2022-06-14,6:00,6,Tuesday,0,rural,5,1,clear,high,26,medium,distraction,major,4,3,0,None,0.1
16922,Bangalore,Karnataka,13.079573,77.743314,2024-09-11,19:00,19,Wednesday,0,rural,3,0,clear,high,28,high,overspeeding,major,5,1,1,None,0.45
16924,Bangalore,Karnataka,12.944758,77.582335,2022-11-05,6:00,6,Saturday,1,urban,5,0,rain,low,37,medium,weather,minor,5,1,0,None,0.45
16931,Bangalore,Karnataka,12.930701,77.46924,2022-12-06,17:00,17,Tuesday,0,rural,4,0,fog,low,20,high,overspeeding,major,1,0,1,None,0.8
16976,Bangalore,Karnataka,13.038957,77.743729,2023-11-21,1:00,1,Tuesday,0,highway,3,1,rain,low,15,low,overspeeding,minor,5,0,0,None,0.45
16978,Bangalore,Karnataka,13.098555,77.566536,2022-07-02,12:00,12,Saturday,1,highway,4,1,clear,high,39,medium,weather,major,2,0,0,None,0.1
16984,Bangalore,Karnataka,12.862798,77.664256,2022-10-05,13:00,13,Wednesday,0,urban,1,1,rain,medium,30,high,distraction,minor,4,3,0,None,0.45
16991,Bangalore,Karnataka,12.859756,77.731032,2022-11-20,11:00,11,Sunday,1,highway,3,1,fog,low,31,low,distraction,fatal,2,2,0,None,0.65
16995,Bangalore,Karnataka,12.995791,77.67038,2023-04-12,2:00,2,Wednesday,0,urban,2,1,clear,high,36,low,overspeeding,major,1,1,0,None,0.1
16996,Bangalore,Karnataka,12.933312,77.613485,2024-12-25,6:00,6,Wednesday,0,rural,5,1,clear,high,28,low,drunk driving,minor,1,0,0,None,0.1
16998,Bangalore,Karnataka,12.819003,77.612496,2023-09-07,5:00,5,Thursday,0,highway,1,1,rain,low,33,high,weather,minor,3,0,0,None,0.65
17001,Bangalore,Karnataka,12.934189,77.553853,2024-04-07,12:00,12,Sunday,1,urban,1,1,clear,high,19,medium,poor road,minor,2,1,0,None,0.1
17005,Bangalore,Karnataka,12.903319,77.565389,2025-01-08,8:00,8,Wednesday,0,urban,3,1,fog,low,28,low,distraction,major,2,0,1,None,0.6
17006,Bangalore,Karnataka,12.994467,77.711714,2022-07-17,21:00,21,Sunday,1,urban,4,1,clear,high,28,high,distraction,minor,4,4,0,None,0.3
17010,Bangalore,Karnataka,13.018171,77.655035,2023-02-10,9:00,9,Friday,0,urban,3,0,fog,low,25,high,drunk driving,major,1,1,1,None,0.8
17020,Bangalore,Karnataka,12.803668,77.439488,2023-12-01,23:00,23,Friday,0,urban,6,1,clear,high,34,low,overspeeding,minor,5,2,0,None,0.1
17027,Bangalore,Karnataka,13.127107,77.435723,2022-07-01,2:00,2,Friday,0,rural,2,0,clear,high,35,medium,drunk driving,minor,2,1,0,None,0.1
17040,Bangalore,Karnataka,12.972791,77.554217,2022-08-24,12:00,12,Wednesday,0,highway,4,1,clear,high,26,low,distraction,major,1,0,0,None,0.1
